time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,weather,label
2126,3_2,8,4.945,0.014275638540165218,0.3953613208576337,1.0,2
2126,3_3,3,5.503333333333333,0.06915638808291764,-0.7495321336663654,1.0,1
2126,3_4,12,8.965,0.12068464039728428,0.311753292077326,1.0,3
2126,4_2,4,8.4475,-0.19910254545254363,-0.4590279070679031,1.0,1
2126,4_3,4,7.92,-0.6131509862546717,0.4904891273471265,1.0,1
2126,4_4,9,9.183333333333334,0.4320126395646291,0.1363570737772304,1.0,2
2126,4_5,1,13.89,0.994207376024082,0.10747880469799381,1.0,1
2126,5_2,1,13.89,-0.34808123986064937,-0.9374643729001508,1.0,1
2126,5_3,4,10.4175,0.6702945281954472,0.27386061796699845,1.0,1
2126,5_4,2,1.3,0.27324250916741255,-0.6402984062538886,1.0,1
2126,6_4,2,13.89,-0.9625159986693737,0.11818210425863976,1.0,1
2127,0_1,2,7.92,0.013144039981645816,0.030912901430057232,1.0,1
2127,0_3,2,3.25,-0.867083460392389,-0.13275985445397212,1.0,1
2127,1_1,3,9.593333333333334,0.7420675355079364,0.06739066138690146,1.0,1
2127,1_2,1,10.4,-0.9325130195880528,0.3611363569329069,1.0,1
2127,1_3,1,0.0,-0.9291970903653602,0.36958458741747957,1.0,1
2127,1_4,4,5.51,-0.6230682596798142,0.4535022847240077,1.0,1
2127,1_5,2,13.100000000000001,0.28406300992120787,0.9537823895397308,1.0,1
2127,2_1,2,6.5,0.4492539465455133,0.8909165924354889,1.0,1
2127,2_2,4,10.4175,0.18627188087294044,0.4640696737740402,1.0,1
2127,2_3,6,7.785,0.2419965674142985,0.6232211887060085,1.0,2
2127,2_4,7,9.267142857142858,0.4236172302726477,0.2999589945167807,1.0,2
2127,2_5,4,8.895,-0.6103666004988776,0.503486010453282,1.0,1
2127,3_1,1,13.89,-0.3580420466734034,-0.9337054636307536,1.0,1
2127,3_2,8,2.90125,0.014255312882430843,0.3953692475438817,1.0,2
